trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
65Q2mv3UlVi9eO70OpsmSe,Burl Ives,A Holly Jolly Christmas - Single Version ,1373125,  dingdongding dingdongding  dingdongding have a holly jolly christmas dingdongding its the best time of the year i dont know if therell be snow but have a cup of cheer  dingdongding have a holly jolly christmas dingdongding and when you walk down the street say hello to friends you know and everyone you meet  oh ho the mistletoe hung where you can see somebody waits for you kiss her once for me  dingdongding have a holly jolly christmas dingdongding and in case you didnt hear oh by golly have a holly jolly christmas this year  have a holly jolly christmas its the best time of the year  have a holly jolly christmas and when you walk down the street say hello to friends you know and everyone you meet  oh ho the mistletoe hung where you can see somebody waits for you kiss her once for me  dingdongding have a holly jolly christmas dingdongding and in case you didnt here oh by golly have a holly jolly christmas this year  dingdongdingdong dingdongdingdong dingdongding  ,0.0,0.747,0.253,0.9939
5DXKtoZLm31msT7tNGNHLG,Stormzy,Vossi Bop ,1368809,  intro merkykykykyky like  chorus my bruddas dont dab we just vossi bop i tell your girl to link me at the coffee shop getting freaky in the sheets were takin body shots then i finish with a facial just to top it off ayy my bruddas dont dab we just vossi bop i tell your girl to link me at the coffee shop getting freaky in the sheets were takin body shots then i finish with a facial just to top it off ayy  verse 1 you aint got a clue lets be honest i had a couple seeds and made a forest i put in the work and take the profit lookin at my girl like what a goddess thank god rule number two dont make the promise if you cant keep the deal then just be honest just be honest i could never die im chuck norris chuck norris fuck the government and fuck boris yeah im a villain killin when im barrin brothers in the hood just like the movie that i star in servicin my whip i phoned the boss to bring my car in i could probably take your chick but i just wouldnt cause shes jarrin oh i got the sauce sauce dont know what you thought thoughts catch me up in snowin in my sliders and my shorts shorts chicks tryna get my brother flipz to share his thoughts i think hes tryna tell me i should tell her he dont talk i dont fuck with her yeah i used to hit it but youre stuck with her man i wouldnt even try my luck with her gyal say im bougie word way too exclusive word chillin in dubai know i get it all inclusive word now may i ask if you can find it in your spirit yeah to leave us all alone and go and mind your fuckin business lookin in the mirror sayin mikey youre the illest yeah when im james bond tryna live my movie like im idris so we telling em look  chorus my bruddas dont dab we just vossi bop ayy i tell your girl to link me at the coffee shop ayy getting freaky in the sheets were takin body shots ayy then i finish with a facial just to top it off ayy my bruddas dont dab we just vossi bop ayy i tell your girl to link me at the coffee shop ayy getting freaky in the sheets were takin body shots ayy then i finish with a facial just to top it off ayy  verse 2 my bruddas dont dab we just vossi bop so much vossi i might open up a vossi shop mummy sayin that i need to get some sleep all this flyin overseas is always fuckin up my body clock and all this stress has got me wreckin up my brain ayy ayy so tell these likkle fishes back up off my name ayy ayy i aint gotta be a rapper with a chain cah the rules are kinda different when youre baddin up the game straight baddin up the game bad it up again yeah had em up before have em up again yeah fake bruddas man your mandem all pretend yeah pussy by himself hes badder with his friends aww you man are so insecure man its a joke man its a joke i need a ballon dor cause im the goat still the goat if you believe in your sauce then raise a toast raise a toast these are some genius thoughts so make the most told her save me some i need all the homage could you pay me some man a droppin bangers on your baby mums gyal say im rude word they wanna see me nude word my name stiff chocolate i got nothing left to prove i got holes in my lapel rubbin shoulders with your girl which one of  said that i would go to jail wah well i guess you have to hold a l tell em this is london city we the hottest in the world what we tellin em look  chorus my bruddas dont dab we just vossi bop ayy i tell your girl to link me at the coffee shop ayy getting freaky in the sheets were takin body shots ayy then i finish with a facial just to top it off ayy my bruddas dont dab we just vossi bop ayy i tell your girl to link me at the coffee shop ayy getting freaky in the sheets were takin body shots ayy then i finish with a facial just to top it off ayy  ,0.078,0.85,0.072,-0.8984
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control ,1357685,  verse 1 becky hill becky hill  goodboys why do i feel like im drowning like im running out of air ahahah why do i feel like im falling when im nowhere near the edge ahahah  refrain becky hill becky hill  goodboys just let me know can you be the one to hold and not let me go i need to know could you be the one to call when i lose control  chorus goodboys becky hill  goodboys becky hill ahahahah ah ahahah i need your love ah i need your love ah ah ahahahah ah ahahah i need your love ah i need your love ah ahahahah ah ahahah i need your love ah i need your love ah ah ahahahah ah ahahah could you be the one to call when i lose control  postchorus becky hill  goodboys when i lose control ahahahah ah when i lose control ahahahah ah when i lose control i need your love ah when i lose control i need your love ah when i lose control ahahahah ah when i lose control ahahahah ah could you be the one to call when i lose control  verse 2 becky hill becky hill  goodboys i know i can be destructive and i can change the atmosphere ahahah all i ask from you is patience patience some patience patience some patience patience  refrain becky hill just let me know can you be the one to hold and not let me go i need to know could you be the one to call when i lose control  prechorus becky hill  goodboys when i lose control ahahahah ah when i lose control ahahahah ah when i lose control i need your love ah when i lose control i need your love ah when i lose control ahahahah ah when i lose control ahahahah ah could you be the one to call when i lose control  chorus becky hill  goodboys becky hill ahahahah ah ahahah i need your love ah i need your love ah oh ah ahahahah ah ahahah i need your love ah i need your love i need your love ah  postchorus becky hill  goodboys when i lose control ahahahah ah when i lose control ahahahah ah when i lose control i need your love ah when i lose control i need your love ah when i lose control ahahahah ah when i lose control ahahahah ah could you be the one to call when i lose control  ,0.15,0.689,0.161,0.9536
6Oq4fiDzKaFMU89dTvM24u,Stormzy,Audacity (feat. Headie One) ,1351972,  intro stormzy its like you niggas audacious hmm yeah  chorus stormzy i roll out with no cash on me calm now with no mash on me stay away from these ashy youts fore they come around and get ash on me thats five thousand capacity five thousand capacity then spread that over the uk and then add it up and get back to me you pussios are not bad for me mad man they go mad for me who the fuck went an gassed you up like youre good enough to be clashin me oh please stop harrassin me charge me up and put gas in me them likkle fish want to try ting oh man the audacity  verse 1 stormzy i got girl in my inbox sendin me eyes livin on the edge til the end of our lives wolf in a sheepskin tellin me lies sometimes i love when my enemy dies woo so ahead of my time mainstream boy starts lettin off lie we can never ever ever level in price take that fee and then treble it twice yeah the problems back i got flows watch your back im on smoke dodge the paps and do boat my boys are maximum boast aint no time to bly man know my ting from here to thailand you man got that gun off my man so you man got that gun on finance like whats this rented skeng buy your own use my pen to skengfry your dome want me to send for them mind the throne cliché rep your ends die alone cliché run your guns and die broke i dont buy in ones i buy bulk yeah go and bust your gun i like smoke rude boy mind ya lungs you might choke like cough cough puff puff pass youre not tough or hard they callin me the virgin mike how the hell i bust so fast rude boy i came and shook my whole era no cosigns for me and no carers 2019 and i swear im goin clearer jar full of dead mcs like paul bearer  chorus stormzy  headie one i roll out with no cash on me calm now with no mash on me stay away from these ashy youts fore they come around and get ash on me thats five thousand capacity five thousand capacity then spread that over the uk and then add it up and get back to me you pussios are not bad for me mad man they go mad for me who the fuck went an gassed you up like youre good enough to be clashin me oh please stop harrassin me charge me up and put gas in me them likkle fish want to try ting oh man the audacity turn  verse 2 headie one had to slang this caine no harry now my track suit says balmain paris one smoke on bro no cali so you better stay well back danny one oh now we got beef in the streets and i thought itd only be in my patty turn cause i learned how to work this handy knowledge is power ask gandhi turn turn turn i was with the bro eatin jollof at aunties i told her im tryna be the best i can be turn turn turn next day i go end up on the opp block like whos on me chale come off the wing like andros townsend turn i bought her a new hanny and it cost four thousand turn turn kept it close paigons wanna out me turn turn turn they want me in a box like chicken chow mein i wonder why opps wanna try me why feds put me in court and trial me bad bs get bored and dial me and ask when were goin to the niz im like shall we laid back but still rowdy same goons from throwback still round me one funny how my old tings still shout me one oh low me roll out its so casually im poppin up in cities randomly london city or birmingham i just done a hundred through canterbury turn no security i could have a twenty in cash on me turn trident cant believe im lege so theyre in the house like theyre ali g turn turn turn  chorus stormzy i roll out with no cash on me calm now with no mash on me stay away from these ashy youts fore they come around and get ash on me thats five thousand capacity five thousand capacity then spread that over the uk and then add it up and get back to me you pussios are not bad for me mad man they go mad for me who the fuck went an gassed you up like youre good enough to be clashin me oh please stop harrassin me charge me up and put gas in me them likkle fish want to try ting oh man the audacity  outro stormzy oh man the audacity oh man the audacity oh its a catastrophe i changed the game drastically big mike cut down glastonbury big mike flashbacks from glastonbury woo love it when it all comes back to me yeah telling lies not facts on me i roll out with no spesh on me gods son this is flesh on me stay away from these paigon youts cah many men they wish death on me when banksy put the vest on me felt like god was testin me when banksy put the vest on me felt like god was testin me  ,0.112,0.781,0.107,-0.7312
4jAIqgrPjKLTY9Gbez25Qb,Harry Styles,Lights Up ,1348090,  verse 1 what do you mean im sorry by the way never coming back down cant you see i could but wouldnt stay wouldnt put it like that what do you mean im sorry by the way never coming around itd be so sweet if things just stayed the same ladadadada  chorus all the lights couldnt put out the dark runnin through my heart lights up and they know who you are know who you are do you know who you are oh  bridge shine step into the light shine so bright sometimes shine im not ever going back shine step into the light shine so bright sometimes shine im not ever going back shine step into the light shine so bright sometimes shine im not ever ooh  verse 2 what do you mean im sorry by the way never going back now itd be so sweet if things just stayed the same ladadadada ladadadada ladadadada oh ladadadada oh ladadadada oh  chorus all the lights couldnt put out the dark runnin through my heart lights up and they know who you are know who you are do you know who you are  ,0.031,0.844,0.125,0.9802
0vmANNClszGQZ0FISySK61,The Jackson 5,I Saw Mommy Kissing Santa Claus ,1347329,  spoken intro merry christmas and a happy new year this is michael jackson and the jackson 5 wishing a happy holiday to all mountain fans  intro wow mommys kissing santa claus  verse 1 i saw mommy kissing santa claus kissing kissing santa claus underneath the mistletoe last night she didnt see me creep down the stairs to have a peep she thought that i was tucked up in my bedroom fast asleep  chorus then i saw mommy tickle tickle tickle tickle santa claus underneath his beard so snowy white oh what a laugh it would have been if daddy had only seen mommy kissing santa claus last night  bridge he saw mommy kissing kissing kissing santa claus i did i really did see mommy kissing santa claus and im gonna tell my dad  verse 2 then i saw mommy tickle tickle tickle santa claus underneath his beard so snowy white oh what a laugh it would have been if daddy had only seen mommy kissing santa claus last night oh what a laugh it would have been if daddy had only seen mommy kissing santa claus last night  bridge i did i did i really did see mommy kissing santa claus you gotta believe me you just gotta believe me come on fellas believe me you just gotta believe me i told you i told you  ,0.0,0.736,0.264,0.9969
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,1336164,  intro fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum  verse 1 this that hot girl bummer anthem turn it up and throw a tantrum this that throw up in your birkin bag hook up with someone random this that social awkward suicide that buy your lips and buy your likes i swear she had a man but shit hit different when its thursday night  prechorus that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that 10k on the table just so we can be secluded and the vodka came diluted one more line im superhuman  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  verse 2 this that hot girl bummer twostep they cant box me in im too left this that drip its more like oceans they cant fit me in a trojan out of pocket but im always in my bag yeah thats the slogan this that whos all there im pullin up wit a emo chick thats broken  prechorus this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that 10k on the table just so we can be secluded and the vodka came diluted one more line im superhuman  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  bridge this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid we go stupid we go stupid we go— and you want me to change fuck you  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  ,0.303,0.616,0.08,-0.9994
6id0KJ3XgvJLSzyMtHBj67,Britney Spears,My Only Wish (This Year) ,1324402,  verse 1 last night i took a walk in the snow couples holding hands places to go seems like everyone but me is in love santa can you hear me i signed my letter that i sealed with a kiss i sent it off it just said this i know exactly what i want this year santa can you hear me  prechorus 1 i want my baby baby i want someone to love me someone to hold maybe maybe maybe maybe hell be all my own in a big red bow  chorus santa can you hear me i have been so good this year and all i want is one thing tell me my true love is near hes all i want just for me underneath my christmas tree ill be waiting here santa thats my only wish this year  verse 2 christmas eve i just cant sleep would i be wrong for taking a peek cause i heard that youre coming to town santa can you hear me i really hope that youre on your way with something special for me in your sleigh oh please make my wish come true santa can you hear me  prechorus 2 i want my baby baby oh i want someone to love me someone to hold maybe maybe maybe maybe well be all the love under the mistletoe  chorus santa can you hear me i have been so good this year and all i want is one thing tell me my true love is near hes all i want just for me underneath my christmas tree ill be waiting here santa thats my only wish this year  bridge i hope my letter reaches you in time oh yeah bring me love i can call all mine oh yeah yeah cause i have been so good so good this year cant be alone under the mistletoe hes all i want in a big red bow  chorus santa can you hear me i have been so good this year and all i want is one thing tell me my true love is near hes all i want just for me underneath my christmas tree ill be waiting here oh yeah santa thats my only wish this year ah oh santa ah can you hear me ah oh santa ah well hes all i want just for me underneath my christmas tree ill be waiting here oh yeah santa thats my only wish this year  outro santa thats my only wish this year  ,0.008,0.659,0.333,0.9994
4ricyQVd20UQde1jpXCSuJ,Tony Bennett,Winter Wonderland ,1299532,  sleigh bells ring are you listening in the lane snow is glistening a beautiful sight were happy tonight walking in a winter wonderland  gone stray is the bluebird here to stay is a new bird he sings a love song as we go along walking in a winter wonderland  in the meadow we can build a snowman then pretend that he is parson brown  hell say are you married well say no man but you can do the job when youre in town  later on well conspire as we dream by the fire to face unafraid the plans that weve made walking in a winter wonderland  in the meadow we can build a snowman and pretend that hes a circus clown well have lots of fun with mister snowman until the other kiddies knock him down  when it snows aint it thrilling though your nose gets a chilling well frolic and play the eskimo way just walking talking hand in hand in a crazy winter wonderland  ,0.075,0.781,0.144,0.9472
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,1268735,  intro oh oh oh oh  oh oh oh  oh oh oh oh  verse 1 we couldnt turn around til we were upside down ill be the bad guy now but know i aint too proud i  couldnt be there even when i tried you  dont believe it we do this every time  chorus seasons change and our love went cold feed  the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im  waiting on you again so i dont take the blame run away but were running in circles run away run away run away  verse 2 let go i got a feeling that its time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that its time to let it go let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  bridge maybe you dont understand what im going through its only me what you got to lose make up your mind tell me what are you gonna do its only me let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  ,0.044,0.851,0.105,0.9686
2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,Run Rudolph Run - Single Version ,1263501,  out of all the reindeers you know youre the mastermind run run rudolph randalph aint too far behind run run rudolph santas got to make it to town santa make him hurry tell him he can take the freeway down run run rudolph cause im reeling like a merrygoround  said santa to a boy child what have you been longing for all i want for christmas is a rock and roll electric guitar and then away went rudolph whizzing like a shooting star  run run rudolph santa has to make it to town santa make him hurry tell him he can take the freeway down run run rudolph reeling like a merrygoround  run run rudolph santas got to make it to town santa make him hurry tell him he can take the freeway down run run rudolph im reeling like a merrygoround  said santa to a girl child what would please you most to get a little baby doll that can cry sleep drink and wet and then away went rudolph whizzing like a saber jet  run run rudolph santas got to make it to town santa make him hurry tell him he can take the freeway down run run rudolph im reeling like a merrygoround  ,0.02,0.867,0.113,0.9268
3yOlyBJuViE2YSGn3nVE1K,Camila Cabello,My Oh My (feat. DaBaby) ,1240710,  chorus camila cabello they say he likes a good time my oh my he comes alive at midnight every night my mama doesnt trust him my oh my hes only here for one thing but so am i  verse 1 camila cabello yeah a little bit older a black leather jacket a bad reputation insatiable habits he was onto me one look and i couldnt breathe yeah i said if he kissed me i might let it happen oh  prechorus camila cabello i swear on my life that ive been a good girl oh tonight i dont wanna be her  chorus camila cabello  dababy they say he likes a good time my oh my he comes alive at midnight every night my mama doesnt trust him my oh my hes only here for one thing but lets go so am i  verse 2 dababy  camila cabello look im the type to make her turn on her daddy oh yeah dababy make her forget what she learned from her daddy i dont be tripping on lil shawty i let her do whatever she please i dont be kissing on lil shawty she dont be kissing on me either she came with you then left with me i went up a point lets call it even yeah yeah dont like the car she in gon end up buyin her a new bimmer lets go that girl know what she want she make me take it off when she see me lets go she say i make her wet whenever my face pop up on tv i had to say no disrespect gotta do it safe or you can keep it pop star im fresh up out the trap and im going bieber she know im a call away she can drop a pin and id come meet her stand next to me you gon end up catchin a fever yeah yeah im hot  prechorus camila cabello i swear on my life that ive been a good girl good girl good girl tonight i dont wanna be her  chorus camila cabello they say he likes a good time my oh my he comes alive at midnight every time he comes alive oh every night my mama doesnt trust him my oh my hes only here for one thing but so am i  bridge camila cabello my my my my my oh my my mama doesnt trust you baby my my my my my oh my and my daddy doesnt know you no my my my my my oh my oh my my my my my my my my my my oh my my my my ooh  chorus camila cabello they say he likes a good time my oh my he comes alive at midnight every night my mama doesnt trust him my oh my hes only here for one thing but so am i  ,0.095,0.769,0.136,0.973
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar ,1230525,  verse 1 tastes like strawberries on a summer evenin and it sounds just like a song i want more berries and that summer feelin its so wonderful and warm  prechorus breathe me in breathe me out i dont know if i could ever go without im just thinking out loud i dont know if i could ever go without  chorus watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar  verse 2 strawberries on a summer evenin baby youre the end of june i want your belly and that summer feelin getting washed away in you  prechorus breathe me in breathe me out i dont know if i could ever go without  chorus watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high  postchorus i just wanna taste it i just wanna taste it watermelon sugar high  bridge tastes like strawberries on a summer evenin and it sounds just like a song i want your belly and that summer feelin i dont know if i could ever go without  chorus watermelon sugar high watermelon sugar high watermelon sugar high sugar watermelon sugar high sugar watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high  outro i just wanna taste it i just wanna taste it woo watermelon sugar high i just wanna taste it i just wanna taste it ooh watermelon sugar high watermelon sugar  ,0.0,0.911,0.089,0.9502
5iVGN1Th2DqyWVNIBM8Vwk,Stormzy,Lessons ,1224649,  verse 1 i knew a woman more wonderful than a disney one i lost my heart i just wondered if you could give me one i hit you back you know lately ive had some busy ones i been getting this money just on my lizzy ones and now were acting like children its so pathetic i was trying to reach out for ages i need my credit theres a couple lines in our script i think we should edit why you gotta bitch all the time just read my message shit fucking hell im such a handful on one hand im pissed but on the other hand im thankful times when it was bliss and there were times it was in shambles times when it was lit and other times we lit the candles youre probably reminiscing when you could be hella dissing never been the type to be so reckless with decisions swear you tried to tell me but its like i never listen and i was meant to share your vision i was meant to be your rider put a bit of henny on my rider you can stay at home ill send a driver ill be your provider no im not around but its a minor cah i dont like the spotlight and you dont like it neither but that was then and this is now i was pacing round my kitchen like this shit is foul i done the dirt and then i figured that youll dig it out but thats a coward move i guess you got me figured out i know youll never listen now  chorus you taught me love you taught me love oh what a gift oh what a gift i know that its hard i know that its hard too hard to forgive and to be honest if i were you id be the same way to be honest if i were you then id be unforgiving too  verse 2 fast forward now my nephews still asking for his auntie maya guess this is the karma for what i done to maya i just stood and let it burn i couldnt done the fire lord i pray you make it easy thats my one desire god loves a trial i cant even fathom what i probably had you going through you cannot imagine how im sorry man im showing you now i havent even got the luxury of knowing you we was even meant to share a seed and let it grow in you i cant even look you in the eye thats cause of shame now youre tryna block me out your mind thats cause of pain greatest love i ever knew i poured it down the drain maybe its the only way we both call it a day you gave me the world and then i gave you disrespect hand on my heart this is my biggest of regrets thought id say it here than rather fling it in a text until youre ready to forgive im always wishing you the best but  chorus you taught me love you taught me love oh what a gift oh what a gift i know that its hard i know that its hard too hard to forgive and to be honest if i were you id be the same way to be honest if i were you then id be unforgiving too you taught me love you taught me love oh what a gift oh what a gift i know that its hard i know that its hard too hard to forgive and to be honest if i were you id be the same way to be honest if i were you then id be unforgiving too  ,0.089,0.694,0.217,0.9986
1foCxQtxBweJtZmdxhEHVO,Eartha Kitt,Santa Baby (with Henri René & His Orchestra) ,1203032,  verse 1 santa baby just slip a sable under the tree for me been an awful good girl santa baby so hurry down the chimney tonight  verse 2 santa baby a 54 convertible too light blue ill wait up for you dear santa baby so hurry down the chimney tonight  chorus think of all the fun ive missed think of all the fellas that i havent kissed next year i could be just as good if youll check off my christmas list  verse 3 santa baby i wanna yacht and really thats not a lot been an angel all year santa baby so hurry down the chimney tonight  verse 4 santa honey one little thing i really need the deed to a platinum mine santa baby so hurry down the chimney tonight  verse 5 santa cutie and fill my stocking with a duplex and checks sign your x on the line santa cutie and hurry down the chimney tonight  bridge come and trim my christmas tree with some decorations bought at tiffanys i really do believe in you lets see if you believe in me  outro santa baby forgot to mention one little thing a ring i dont mean on the phone santa baby so hurry down the chimney tonight hurry down the chimney tonight hurry tonight  ,0.034,0.891,0.076,0.8525
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,1188797,  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  verse 1 theres a time that i remember when i did not know no pain when i believed in forever and everything would stay the same now my heart feel like december when somebody say your name cause i cant reach out to call you but i know i will one day yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you  verse 2 theres a time that i remember when i never felt so lost when i felt all of the hatred was too powerful to stop ooh yeah now my heart feel like an ember and its lighting up the dark ill carry these torches for ya that you know ill never drop yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got ohoh cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through no no toast to the ones here today ayy toast to the ones that we lost on the way cause the drinks bring back all the memories ayy and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo ooh yeah memories bring back memories bring back you  outro yeah yeah yeah yeah yeah yeah yeah yeah no no memories bring back memories bring back you  ,0.081,0.759,0.16,0.9851
5wTM2Bm8phDwHAuOsfBwhU,Pretenders,2000 Miles - 2007 Remaster ,1174908,  verse 1 hes gone 2000 miles is very far the snow is falling down its colder day by day i miss you  chorus 1 the children were singing hell be back at christmas time  verse 2 and these frozen and silent nights sometimes in a dream you appear outside under the purple sky diamonds in the snow sparkle  chorus 2 our hearts was singing it felt like christmas time  bridge 2000 miles is very far through the snow ill think of you wherever you go  verse 1 hes gone 2000 miles is very far the snow is falling down its colder day by day i miss you  chorus 3 i can hear people singing it must be christmas time i hear people singing it must be christmas time  ,0.049,0.894,0.056,0.4404
5DMItYJluCFc7YtFdP4aXo,Mud,Lonely This Christmas ,1173640,  itll be lonely this christmas without you to hold itll be lonely this christmas lonely and cold itll be cold so cold without you to hold this christmas  try and imagine a house thats not a home try to imagine a christmas all alone thats where ill be since you left me my tears will melt the snow what can i do without you i got no place to go  itll be lonely this christmas without you to hold itll be lonely this christmas lonely and cold itll be cold so cold without you to hold this christmas  itll be lonely this christmas without you to hold itll be lonely this christmas lonely and cold itll be cold so cold without you to hold  ,0.195,0.791,0.014,-0.9662
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights ,1164198,  intro yeah  verse 1 ive been tryna call ive been on my own for long enough maybe you can show me how to love maybe im going through withdrawals you dont even have to do too much you can turn me on with just a touch baby  prechorus i look around and sin citys cold and empty oh no ones around to judge me oh i cant see clearly when youre gone  chorus i said ooh im blinded by the lights no i cant sleep until i feel your touch i said ooh im drowning in the night oh when im like this youre the one i trust hey hey hey  verse 2 im running out of time cause i can see the sun light up the sky so i hit the road in overdrive baby oh  prechorus the citys cold and empty oh no ones around to judge me oh i cant see clearly when youre gone  chorus i said ooh im blinded by the lights no i cant sleep until i feel your touch i said ooh im drowning in the night oh when im like this youre the one i trust  bridge im just calling back to let you know back to let you know i could never say it on the phone say it on the phone will never let you go this time ooh  chorus i said ooh im blinded by the lights no i cant sleep until i feel your touch hey hey hey hey hey hey  outro i said ooh im blinded by the lights no i cant sleep until i feel your touch  ,0.091,0.843,0.066,-0.4434
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,1153303,  verse 1 white shirt now red my bloody nose sleepin youre on your tippy toes creepin around like no one knows think youre so criminal bruises on both my knees for you dont say thank you or please i do what i want when im wanting to my soul so cynical  chorus so youre a tough guy like it really rough guy just cant get enough guy chest always so puffed guy im that bad type make your mama sad type make your girlfriend mad tight might seduce your dad type im the bad guy duh  postchorus im the bad guy  verse 2 i like it when you take control even if you know that you dont own me ill let you play the role ill be your animal my mommy likes to sing along with me but she wont sing this song if she reads all the lyrics shell pity the men i know  chorus so youre a tough guy like it really rough guy just cant get enough guy chest always so puffed guy im that bad type make your mama sad type make your girlfriend mad tight might seduce your dad type im the bad guy duh  postchorus im the bad guy duh im only good at bein bad bad  bridge i like when you get mad i guess im pretty glad that youre alone you said shes scared of me i mean i dont see what she sees but maybe its cause im wearing your cologne  outro im a bad guy im im a bad guy bad guy bad guy im a bad  ,0.262,0.646,0.092,-0.9954
0tXPhc8LvM4dPvoRwI66XQ,Michael Bublé,I'll Be Home for Christmas ,1144105,  ill be home for christmas you can plan on me please have snow and mistletoe and presents by the tree  christmas eve will find me where the love light breathes ill be home for christmas if only in my dreams  ill be home for christmas you can plan on me please have some snow and mistletoe and presents by the tree  christmas eve will find you where the love light breathes ill be home for christmas if only in my dreams  ill be home for christmas if only in my dreams  ,0.0,0.799,0.201,0.9643
0GiwV6v3AgJfdu59tj719Y,Endor,Pump It Up ,1140632,  you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up  you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up  dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up up up  dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up dont you know pump it up you got to pump it up  ,0.0,1.0,0.0,0.0
