trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
0c7K73roy6RW4ebDkf4yGh,24kGoldn,VALENTINO ,3201117,  chorus i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed   verse i fuck her long aint no minute maid my diamonds lemonade flexin hard call me popeye wallet filled with spinach ayy cut you off on the interstate im first to finish ayy im a young rich nigga bitch its always been that way to the grave might just be tomorrow might just be today so i always live it up we poppin bottles poppin ks gucci shades from my bougie bitch i aint even had to pay had to put on for the team and had to put on for the bay im still fly when i wear robins wings i cant stay in one place russian creams in my rocket ship we go to outer space mask off mask on fuck it i cant catch a case blast off blast off see the stars up in the wraith you cant get into the crib because the mansion got a gate you cant come into my section im gon put you into place if your club goin up you bet im sliding like its chess and i think i fell in love she shook that ass up in my face  chorus i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed  postchorus she just cant seem to keep her knees closed she just cant seem to keep her knees closed  chorus ⁠⁠i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed i dont want a valentine i just want valentino i just want the neck i poke her face like a casino deep throat know i get it in like a free throw shawty want some mo she just cant seem to keep her knees closed  ,0.116,0.757,0.127,0.9768
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,3185223,  intro ed sheeran we are we are we are  verse 1 ed sheeran la on a saturday night in the summer sundown and they all come out lamborghinis and their rented hummers the partys on so theyre headin downtown round here everybodys lookin for a come up and they wanna know what youre about me in the middle with the one i love and were just tryna figure everything out  prechorus ed sheeran we dont fit in well cause we are just ourselves i could use some help gettin out of this conversation yeah you look stunning dear so dont ask that question here this is my only fear that we become  chorus ed sheeran beautiful people drop top designer clothes front row at fashion shows what dyou do and who dyou know inside the world of beautiful people champagne and rolledup notes prenups and broken homes surrounded but still alone lets leave the party  postchorus ed sheeran thats not who we are we are we are we are we are not beautiful yeah thats not who we are we are we are we are we are not beautiful beautiful  verse 2 khalid la mmm drove for hours last night and we made it nowhere nowhere nowhere i see stars in your eyes when were halfway there all night im not fazed by all them lights and flashin cameras cause with my arms around you theres no need to care  prechorus khalid we dont fit in well we are just ourselves i could use some help gettin out of this conversation yeah you look stunning dear so dont ask that question here this is my only fear that we become  chorus ed sheeran beautiful people drop top designer clothes front row at fashion shows what dyou do and who dyou know inside the world of beautiful people champagne and rolledup notes prenups and broken homes surrounded but still alone lets leave the party  postchorus ed sheeran both khalid thats not who we are we are we are we are we are not beautiful yeah yeah thats not who we are we are we are we are we are not beautiful beautiful  outro ed sheeran we are we are we are we are not beautiful  ,0.086,0.723,0.191,0.9949
0Xek5rqai2jcOWCYWJfVCF,Post Malone,Enemies (feat. DaBaby) ,3167438,  chorus post malone used to have friends now i got enemies ooh used to keep em close now they dead to me damn used to have friends now i got enemies ooh enemies yeah its so sad  verse 1 post malone they said i would never get this far ah ah think that we dont see who you are are are laughin to the bank like ha ha ha guess that im just talkin too much blah blah blah shut the fuck up so where did yall go ooh when i was shit broke couldnt even buy smokes now your mama needs tickets to my stadium show stadium show she love it when she hear me on the radio oh i know its hard to swallow your pride sorry that you cant get over me over me now youre out my life im so relieved i  chorus post malone used to have friends now i got enemies damn used to keep em close now they dead to me ooh money tend to show all they tendencies damn enemies yeah its so sad  postchorus post malone sometimes every time they let me down they let me down sometimes every time they let me down they let me down used to have friends now i got enemies enemies yeah its so sad  verse 2 dababy close to my enemies lets go i need better energy huh when i told you fuck you you thought i was playin huh yeah yeah but i meant the shit literally she want to vibe but i told her fuck that nope she looking at me like she surprised theyre packin the post and im home alone when the box hit the door they go for 35 i try to put on for my partners they turn into enemies right before a nigga eye you reach for a shake ima hold out a fist giving a nigga a quarter pound without the fries i just went double platinum with no features just to show a nigga i dont really need him pass a man a plate and he can make it shake its guaranteed hell fold and bite the hand that feed him and i know you think that i aint see it and i know you bitch aint got a car dont make me go and buy a bitch a lil prius fuck on the camera we can call it even friends are like the autumn every year they leavin and ima rake em in a pile throw em in a bag tie them bitches up and leave em cause most of these niggas are deceiving and i ooh  chorus post malone used to have friends now i got enemies damn used to keep em close now they dead to me ooh money tend to show all they tendencies damn enemies yeah its so sad  postchorus post malone sometimes every time they let me down they let me down sometimes every time they let me down they let me down used to have friends now i got enemies enemies yeah its so sad  bridge post malone its too late to turn this shit around its too late only held me down when you wanted me to drown its too late to turn this shit around its too late so dont try and tell me that youre happy for me now  chorus post malone used to have friends now i got enemies used to keep em close now they dead to me dead to me money tend to show all they tendencies tendencies enemies yeah its so sad  postchorus post malone sometimes every time they let me down they let me down sometimes every time they let me down they let me down used to have friends now i got enemies enemies yeah its so sad  outro post malone ooh its too late its too late  ,0.22,0.671,0.109,-0.9984
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,3162439,  verse 1 im done hatin myself for feelin im done cryin myself awake i gotta leave and start the healin but when you move like that i just wanna stay  prechorus what have i become now lookin through your phone now oh now love to you is just a game look what i have done now dialling up the numbers on you i dont want my heart to break  chorus baby how do you sleep when you lie to me all that shame and all that danger im hopin that my love will keep you up tonight baby how do you sleep when you lie to me all that fear and all that pressure im hopin that my love will keep you up tonight  postchorus tell me how do you— love will keep you up tonight tell me how do you—  verse 2 oh no how did i manage to lose me i am not this desperate not this crazy theres no way im stickin round to find out i wont lose like that i wont lose myself  prechorus look what i have done done diallin up the numbers on you i dont want my heart to break  chorus baby how do you sleep when you lie to me all that shame and all that danger im hopin that my love will keep you up tonight baby how do you sleep when you lie to me all that fear and all that pressure im hopin that my love will keep you up tonight  postchorus tell me how do you— yeah yeah yeah love will keep you up tonight tell me how do you— oh love will keep you up tonight  chorus baby how do you sleep when you lie to me all that shame and all that danger im hopin that my love will keep you up tonight baby how do you sleep when you lie to me oh all that fear and all that pressure oh im hopin that my love will keep you up tonight tell me how do you—  ,0.128,0.726,0.146,0.9319
07Oz5StQ7GRoygNLaXs2pd,Lizzo,Good as Hell (feat. Ariana Grande) - Remix ,3022917,  chorus i do my hair toss check my nails baby how you feelin feelin good as hell hair toss check my nails baby how you feelin feelin good as hell  verse 1 woo child tired of the bullshit go on dust your shoulders off keep it moving yes lord tryna get some new shit in there swimwear goingtothepool shit come now come dry your eyes you know you a star you can touch the sky i know that its hard but you have to try if you need advice let me simplify  prechorus if he dont love you anymore just walk your fine ass out the door  chorus i do my hair toss check my nails baby how you feelin feelin good as hell hair toss check my nails baby how you feelin feelin good as hell feeling good as hell baby how you feelin feelin good as hell  verse 2 woo girl need to kick off your shoes gotta take a deep breath time to focus on you all the big fights long nights that you been through i got a bottle of tequila i been saving for you boss up and change your life you can have it all no sacrifice i know he did you wrong we can make it right so go and let it all hang out tonight  prechorus cause he dont love you anymore so walk your fine ass out the door  chorus and do your hair toss check my nails baby how you feelin feelin good as hell hair toss check my nails baby how you feelin feelin good as hell show it off tonight hair toss check my nails baby how you feelin feelin good as hell and we gon be alright hair toss check my nails baby how you feelin feelin good as hell  prechorus mmm yeah alright listen if he dont love you anymore then walk your fine ass out the door  chorus and do your hair toss check my nails baby how you feelin feelin good as hell woohoo hair toss check my nails baby how you feelin feelin good as hell show it off tonight hair toss check my nails baby how you feelin feelin good as hell and we gon make it right hair toss check my nails baby how you feelin feelin good as hell feelin good as hell baby how you feelin feelin good as hell  ,0.101,0.736,0.164,0.982
5Z8HZM6iQMhhqyPcCGY5g9,Young Thug,Hot (feat. Gunna) ,3006887,  intro gunna wheezy outta here hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot  chorus gunna everything litty i love when its hot turned up the city i broke off the notch got some more millis i keep me a knot i created history and made me a lot he tried to diss me and ended on fox we call them chopsticks cause they gonna chop took her out of follies cause her pussy pop i run it like nike we got it on lock  verse 1 gunna cartier eye im the bossman in a suit but no tie i cant be sober i gotta stay high pour me some syrup in a canada dry ridin in the spaceship like bonnie and clyde dont worry baby i keep me some fire shenenehs and birkins she cannot decide the latest mercedes her goto surprise dont sleep on miss lady her pussy a prize dick in her back while im grippin her sides bigger maybach this aint regular size we really fly we like pelican glide bitch you aint slick i can tell the disguise upgraded my wrist put baguettes in that sky she sing i might sign her and change her whole life i told her to gargle and work on her highs  chorus gunna everything litty i love when its hot turned up the city i broke off the notch got some more millis i keep me a knot i created history and made me a lot he tried to diss me and ended on fox we call them chopsticks cause they gonna chop took her out of follies cause her pussy pop i run it like nike we got it on lock  interlude young thug cash money checks cash addy birkin brand new extendos i just wanna fuck the bitch by myself i just passed her to the dawg like my sprite  verse 2 young thug i took the bentley coupe back then i hopped in a cayenne skrrt i put the bitch in the front of the bentley in front of the driver skrrt ayy man this synthetic weed you cant smoke in the rolls royce woah woah yeah yeah im still double cupped up im drinkin i shoot off your tires huh doodoodoodoodoodoodoodoo im in the coupe by myself i had to kick a door when i was 5 keep the awards on the shelf whole sixteen round in the fire im sick and tired of these young niggas act like they firin they tellin these lies actin like they the ones created this and they get all the drip from my guys yeah cartier eyes cartier coat cartiers the watch cartier love cartier the thot cartier specs buffalo on the side princess cut diamonds they cartier yeah cartier bag for the cartier thot sky wrangler coupe with two hundred the dash cartier jeans aint no way i can sag aint no way ima ever gon go out bad i cant go out no way ima go out i just grip on her ass and i show out i sit like a champ and i wait on a holdout i just whip up a new chanel patek i whip with the wrist and i dont break the door out turn the whole top floor to a whorehouse hundred racks in ones dude brought the flood out  outro gunna hot hot hot hot hot hot hot hot hot hot hot hot damn hot hot hot  ,0.134,0.754,0.112,-0.9573
3s4mrPrEFFPF0LmAfutW0n,Young Thug,The London (feat. J. Cole & Travis Scott) ,3002140,  intro j cole yeah yeah yeah oh oh woah woah woah oh you good tminus oh  chorus travis scott memeet me at the london if you find time we can run one talk about some things we cant undo you just send the pin i can find you 61 on the money 92 you just say the word and ill run through two texts no reply thats when i knew i knew i knew yeah i knew  verse 1 j cole yeah circumnavigate the globe as the cash grows grow get a nigga whacked like you get the grass mowed mowed im talkin slick when im with the big slime nigga slime could hit your bitch you could never hit mine nigga mine in my dm they electric slide nigga huh slide no catfishin this is not a fish fry nigga never switch sides on my dog catch a contact hitch a ride go to mars everybody sing how could you come up out your face and say i aint the hardest nigga you done ever heard i left a flock of rappers dead and buried a verse from me is like eleven birds just did the math thats like two thousand dollars every word im on the verge ill beat the charge i killed some niggas and i walked away from it then i observe just how you curve then told the nigga that they gotta wait for it i know—i know you in high demand im ballin on a pussy nigga like juwanna mann im drownin all inside the pussy like i never swam ayy fuck your ig i put somethin on your sonogram im the man ayy ayy  chorus travis scott memeet me at the london if you find time we can run one talk about some things we cant undo you just send the pin i can find you 61 on the money 92 you just say the word and ill run through two texts no reply thats when i knew i knew i knew yeah i knew  verse 2 young thug pimp talk church talk i can make a brick walk woo up north down south bankhead to rachel walk ayy hit it with a little water stretch it like a vocal cord std i run my ward fuck a fed and his daughter lets go ima run the compound yeah i supply the cigarettes and bread woo i got a main and she gon ride uhhuh she took a quarter and she fled uh im in the lamb so she gon ride yeah i see the pain in shawtys light brown eyes ooh im at the london with some big thots no fries she eat steaks with the fish sides didnt your mama tell you when something on fire stop drop and roll aw yeah ive been on the road like a pair of spinners at stopngos yeah i could charge em like a dodge hemi demon got your broad in the garage eatin semen every time a nigga go back to the ward niggas act like they want start and we leave them on the cement grra grra  chorus travis scott memeet me at the london if you find time we can run one talk about some things we cant undo you just send the pin i can find you 61 on the money 92 you just say the word and ill run through two texts no reply thats when i knew i knew i knew yeah i knew  outro travis scott i crash down we get money hey for the full town woah when you wont play i i decided for the full side hoes will say and they know i might and fly i get down might dont play see the whole town every time i oh every day yeah they know whats up folks will say  ,0.07,0.853,0.077,0.4027
4guBZjUyrGoHsTahO3IHdj,Lil Tecca,Did It Again ,2974142,  intro we love you tecca  chorus i got a pack hit em and do it again fuck it im fuckin her friend i got bands one day im flying to france juggin til a nigga land you got a man know what i do to ya mans no i aint shootin the hands took an l i aint took one again crashed the rari so i hopped in the benz so ooooh its crazy how they watch a young nigga gon move its crazy worry about yourself nigga make a move you steady watchin all the winnin niggas you gon lose i dont gotta prove you steady watchin all the winnin niggas you gon lose i will never lose  verse flyin my mom to japan flyin my dad to japan we in a benz we gon link up with the fam yeah im talkin mbm yeah yeah buddy i dont ever lack the choppa make a nigga dance versatile freelance fuck any bitch nigga it depends only with the shits if you a 10 pickin any bitch yeah im the man if you want a feature give me a grand drip on my body im cool like a fan i can not lose i was up grindin they snooze fuck all the fightin be cool fuck all the dyin keep tools  chorus i got a pack hit em and do it again fuck it im fuckin her friend i got bands one day im flying to france juggin til a nigga land you got a man know what i do to ya mans no i aint shootin the hands took an l i aint took one again crashed the rari so i hopped in the benz so ooooh its crazy how they watch a young nigga gon move its crazy worry about yourself nigga make a move you steady watchin all the winnin niggas you gon lose i dont gotta prove you steady watchin all the winnin niggas you gon lose i will never lose  ,0.209,0.691,0.1,-0.991
6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard ,2850293,  verse 1 its crazy when the thing you love the most is the detriment let that sink in you can think again when the hand you wanna hold is a weapon and youre nothin but skin  prechorus oh cause i keep diggin myself down deeper i wont stop til i get where you are i keep running i keep running i keep running  chorus they say i may be making a mistake i woulda followed all the way no matter how far i know when you go down all your darkest roads i woulda followed all the way to the graveyard oh cause i keep diggin myself down deeper i wont stop til i get where you are i keep running when both my feet hurt i wont stop til i get where you are oh when you go down all your darkest roads i woulda followed all the way to the graveyard no oh  verse 2 you look at me look at me with eyes so dark dont know how you even see you push right through me push right through me its gettin real you lock the door youre drunk at the steering wheel and i cant conceal  prechorus oh cause ive been diggin myself down deeper i wont stop til i get where you are i keep running i keep running i keep running  chorus they say i may be making a mistake i woulda followed all the way no matter how far i know when you go down all your darkest roads i woulda followed all the way to the graveyard oh cause i keep diggin myself down deeper i wont stop til i get where you are i keep running when both my feet hurt i wont stop til i get where you are oh when you go down all your darkest roads i woulda followed all the way to the graveyard  bridge oh its funny how the warning signs can feel like theyre butterflies  chorus oh cause i keep diggin myself down deeper i wont stop til i get where you are i keep running when both my feet hurt i wont stop til i get where you are oh when you go down all your darkest roads i woulda followed all the way to the graveyard  ,0.173,0.746,0.08,-0.9922
735RSTb2xbtWbDtKD9XDYi,Internet Money,Somebody ,2839629,  intro internet money bitch we love you tecca  prechorus lil tecca why you jackin static jackin static til we roll up i got all these bitches lovin me like i am sosa stop talkin with your chest lil bitty bitch you better bold up told her hit my jack and when she hit me told her hold up  chorus lil tecca i just want somebody body to treat me like somebody body and not like anybody body all you gotta do is love me for me girl i just want somebody body yeah yeah to treat me like somebody body yeah yeah yeah and not like anybody body all you gotta do is love me for me girl  verse 1 lil tecca i just want somebody body to treat me like somebody body you wanna talk you better call me call me dont gotta wait dont gotta stall me stall me you know im on my phone i pick it up when it ring you know i hit you back cause you is my everything you know youd be my queen if you let me be your king you know you wanna jam so i got you with anything yeah  prechorus lil tecca why you jackin static jackin static til we roll up i got all these bitches lovin me like i am sosa stop talkin with your chest lil bitty bitch you better bold up told her hit my jack and when she hit me told her hold up  chorus lil tecca i just want somebody body to treat me like somebody body and not like anybody body all you gotta do is love me for me girl i just want somebody body yeah yeah to treat me like somebody body yeah yeah yeah and not like anybody body all you gotta do is love me for me girl  verse 2 a boogie wit da hoodie im sick of actin like everythings okay when its not good nowadays everybody wanna be top one i dont feel nobody i be talkin to my shotgun in the twoseater my shawty playin shotgun but i need somebody body yeah niggas movin wocky wocky yeah my car key got a button to start it i dont think a boogie really fuckin with artist king of the jungle in the rari yeah dont be lyin i know you fuckin somebody else but hey big thottie you like to party yeah but dont you call me my nickname dont call me artie yeah  prechorus lil tecca why you jackin static jackin static til we roll up i got all these bitches lovin me like i am sosa stop talkin with your chest lil bitty bitch you better bold up told her hit my jack and when she hit me told her hold up  chorus lil tecca i just want somebody body to treat me like somebody body and not like anybody body all you gotta do is love me for me girl i just want somebody body yeah yeah to treat me like somebody body yeah yeah yeah and not like anybody body all you gotta do is love me for me girl  outro a boogie wit da hoodie i just want somebody to treat me like somebody and not like anybody  ,0.065,0.69,0.245,0.9983
2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD ,2810162,  intro you good tminus  refrain niggas been countin me out i’m countin my bullets im loadin’ my clips im writin down names im makin a list im checkin it twice and im gettin’ ’em hit the real ones been dyin the fake ones is lit the game is off balance i’m back on my shit the bentley is dirty my sneakers is dirty but thats how i like it you all on my dick  verse 1 im all in my bag this hard as it get i do not snort powder i might take a sip i might hit the blunt but im liable to trip i ain’t poppin no pill but you do as you wish i roll with some fiends i love em to death i got a few mil but not all of them rich what good is the bread if my niggas is broke what good is first class if my niggas cant sit thats my next mission thats why i cant quit just like lebron get my niggas more chips just put the rollie right back on my wrist this watch came from drizzy he gave me a gift back when the rap game was prayin id diss they act like two legends cannot coexist but id never beef with a nigga for nothin if i smoke a rapper its gon be legit it wont be for clout it wont be for fame it wont be cause my shit aint sellin the same it wont be to sell you my latest lil sneakers it wont be cause some nigga slid in my lane everything grows its destined to change i love you lil niggas im glad that you came i hope that you scrape every dollar you can i hope you know money wont erase the pain to the ogs im thankin you now was watchin you when you was pavin the ground i copied your cadence i mirrored your style i studied the greats im the greatest right now fuck if you feel me you aint got a choice now i aint do no promo still made all that noise this year gon be different i set my intentions i promise to slap all that hate out your voice  refrain niggas been countin me out im countin my bullets im loadin my clips im writin down names im makin a list im checkin it twice and im gettin em hit the real ones been dyin the fake ones is lit the game is off balance im back on my shit the bentley is dirty my sneakers is dirty but thats how i like it you all on my dick  chorus i just poured somethin in my cup ive been wantin somethin i can feel promise i am never lettin up money in your palm dont make you real foot is on they neck i got em stuck ima give em somethin they can feel if it aint bout the squad dont give a fuck pistol in your hand dont make you real  verse 2 im dead in the middle of two generations im little bro and big bro all at once just left the lab with young 21 savage im bout to go and meet jigga for lunch had a long talk with the young nigga kodak reminded me of young niggas from ville straight out the projects no fakin just honest i wish that he had more guidance for real too many niggas in cycle of jail spending they birthdays inside of a cell we coming from a long bloodline of trauma we raised by our mamas lord we gotta heal we hurting our sisters the babies as well we killing our brothers they poisoned the well distorted selfimage we set up to fail ima make sure that the real gon prevail nigga  chorus i just poured somethin in my cup ive been wantin somethin i can feel promise i am never lettin up money in your palm dont make you real foot is on they neck i got em stuck ima give em somethin they can feel if it aint bout the squad dont give a fuck pistol in your hand dont make you real  outro money in your palm dont make you real pistol in your hand dont make you real money in your palm dont make you real  ,0.154,0.712,0.134,-0.9437
1GeNui6m825V8jP4uKiIaH,Young Thug,Bad Bad Bad (feat. Lil Baby) ,2758310,  intro wheezy outta here  chorus young thug rose gold seats on a fuckin helicopter double c no chanel cause she bad bad bad ridin kawasaki and i could cop you a new rari let you ride it know your route and youre bad bad bad no playin no atari i wont play with you for nothin i can eat you like hibachi cause you bad bad bad i just took the doors off the ghini now im ridin and im slidin in her sideways now she call me her zaddy  verse 1 young thug rich nigga shit i bought my thottie a new patek got a model got a thickie got a bm got a stallion got a billion dollar corporation fuck a xanny i got millions to go get and a couple bitches to–uh yeah you my dawg til we dead not a question but i cant fuck with you like i want cause you ratted got a million dollars in the wall in the band and got it steppedon got it hard got it crackin on her half a million i just did a warm up for half a million uh uh mmm i can buy the buildin i can rent this shit out or save it for the children i can dead this shit out or give it to the villains somewhere they can hide when they do some killin all of the rides got grenade ceilings loaded with a ride cost a cool million  chorus young thug rose gold seats on a fuckin helicopter double c no chanel cause she bad bad bad ridin kawasaki and i could cop you a new rari let you ride it know your route and youre bad bad bad no playin no atari i wont play with you for nothin i can eat you like hibachi cause you bad bad bad i just took the doors off the ghini now im ridin and im slidin in her sideways now she call me her zaddy  verse 2 lil baby paper tag peanut butter seats im ridin i be in the foreign fuck with slime we tied in slatt different color diors on my feet i couldnt decide which never talked about it she done made herself my side bitch trash bag gang i can put that on elijah street chose me i aint never had to sign up then we hittin bitches in the group i make em line up beep beep beep thats me nigga get back real dopeboy dont know how to work a cashapp how many you got ill send it lone bring the cash out i been sippin lean bout to pee til i pass out went to sleep partment woke up in the paradise niggas stealin drip but it dont matter they dont wear it right they dont even speak but i can see i got em terrified double r truck come through shit on everybody bad bad bitch good head hit her every night  chorus young thug rose gold seats on a fuckin helicopter double c no chanel cause she bad bad bad ridin kawasaki and i could cop you a new rari let you ride it know your route and youre bad bad bad no playin no atari i wont play with you for nothin i can eat you like hibachi cause you bad bad bad i just took the doors off the ghini now im ridin and im slidin in her sideways now she call me her zaddy  outro young thug take the four doors off of the jeep bad bad bad i aint doin no swaps with a freak uh bad bad bad we can handle this shit out in the streets yeah bad bad bad i aint goin to a house for a meetin yeah bad bad bad pull up in a truck any season niggas never comin out then we leavin how could nigga take a loss if he leavin quickly take off like im lebron  ,0.265,0.69,0.045,-0.9994
6uFn47ACjqYkc0jADwEdj1,Polo G,Pop Out (feat. Lil Tjay) ,2721960,  intro jd on tha track iceberg want a bag bitch  chorus polo g we pop out at your party im with the gang and it’s gon be a robbery so tuck ya chain im a killer girl i’m sorry but i cant change we aint aimin for your body shots hit your brain we come from poverty man we aint have a thing its a lot of animosity but they wont say my name them killers rock with me lil nigga don’t get banged ’cause theyll do that job for me while i hop on a plane  verse 1 polo g she don’t like her body left the doctor with a new shape blowing up my phone cause she just see me with my new bae heartbreaker ladies love me like im cool j she was tryna cling onto a nigga but its too late booked a flight to cali racks and condoms in my suitcase and every single dollar in these bands got a blue face diamonds in the rollie they in hd like it’s bluray the way that i been ballin should make the cover of 2k show out for the summer i might pull up in a new wraith dissin on the gang thats gon only get your crew chased and we hawk shit down better tighten up yo shoe lace lil bro get up close let the glock 22 spray  chorus polo g we pop out at your party im with the gang and its gon be a robbery so tuck ya chain im a killer girl im sorry but i cant change we aint aimin for your body shots hit your brain we come from poverty man we aint have a thing its a lot of animosity but they wont say my name them killers rock with me lil nigga dont get banged cause theyll do that job for me while i hop on a plane  verse 2 lil tjay i call lil bro he said he ready for the stain said he ready for the stain what you claim you a lame you aint never put in pain put in pain swear i be around some killers that go crazy for the gang they go crazy for the game if i showed you all my charges you wont look at me the same you wont look at me the same made some choices in my life i wish i never had to make wish i never had to make lost my brother seen him die and i just seen him graduate i just seen him graduate got that 40 on my side and im just rollin patty cakes im just rollin past jakes both my hands can do the job and i aint talkin masturbate i was in and outta state state cause i had a bag to make bag to make i risked my life but its aight cause god aint let me pass away pass away fuck tomorrow spin the block just know we comin back today back today i call polo he come dolo we get em the fast way  chorus polo g we pop out at your party im with the gang and its gon be a robbery so tuck ya chain im a killer girl im sorry but i cant change we aint aimin for your body shots hit your brain we come from poverty man we aint have a thing its a lot of animosity but they wont say my name them killers rock with me lil nigga dont get banged cause theyll do that job for me while i hop on a plane  ,0.163,0.765,0.072,-0.9967
1tSGw3h54aHModEHHL1HGK,Luke Combs,Better Together ,2717669,  verse 1 a 40 hp johnson on a flat bottom metal boat coke cans and bb guns barbed wire and old fence posts 8point bucks in autumn and freshly cut cornfields one arm out the window and one hand on the wheel  chorus some things just go better together and probably always will like a cup of coffee and a sunrise sunday drives and time to kill whats the point of this ol guitar if it aint got no strings or pourin your heart into a song that you aint gonna sing its a match made up in heaven like good ol boys and beer and me as long as youre right here  verse 2 your license in my wallet when we go out downtown your lipsticks stained every coffee cup that i got in this house the way you say i love you too is like rain on an old tin roof and your hand fits right into mine like a needle in a groove  chorus some things just go better together and probably always will like a cup of coffee and a sunrise sunday drives and time to kill whats the point of this ol guitar if it aint got no strings or pourin your heart into a song that you aint gonna sing its a match made up in heaven like good ol boys and beer and me as long as youre right here  bridge sometimes were oil and water but i wouldnt have it any other way and if im being honest your first and my last name  chorus would just sound better together and probably always will like a cup of coffee and a sunrise sunday drives and time to kill whats the point of this ol guitar if it aint got no strings or pourin your heart into a song that you aint gonna sing its a match made up in heaven like good ol boys and beer and me as long as youre right here and me as long as youre right here  ,0.038,0.802,0.16,0.9881
5ravc2aiNoYmu9m37diYXW,Roddy Ricch,Start Wit Me (feat. Gunna) ,2694977,  intro oh lord jetson made another one  chorus roddy ricch i been done ride through another nigga city i got a brand new draco with me clip got thirtythree scottie pippen bitch nigga aint heard of me i got a richard drippin my sweatsuit givenchy i brought my strap in the party and my diamonds offset like cardi got a bad bitch with me she a barbie huh you dont wanna start with me  verse 1 roddy ricch got some hood niggas postin in the jordan i have this nigga on back of a carton spend larry bird thirtythree on cartier i got thirtythree bitches with me ima float through the city sippin on some chardonnay fuck it ima buy it out the bar today fuck it im buying out barneys yay ima hang with the gangbangers he only hang with the feds and the rats and the mice if my young nigga pull up with the bullets ima pull up with the strap we gon get him on sight we gon make a thriller like mike car candy painted mike and ike and my diamonds lookin like a light ima fly a private like a kite got the bentley coupe in china white  chorus roddy ricch i been done ride through another nigga city i got a brand new draco with me clip got thirtythree scottie pippen bitch nigga aint heard of me i got a richard drippin my sweatsuit givenchy i brought my strap in the party and my diamonds offset like cardi got a bad bitch with me she a barbie huh you dont wanna start with me  verse 2 gunna  roddy ricch no you dont wanna start with me no you dont wanna start with me niggas pull up with glock aks and tecs uhhuh runnin up your whole block like a full court press no you dont wanna start with me no you dont wanna start with me no you dont wanna start with me no you dont wanna start with me i know coldhearted demons they can smell your flesh uhhuh walk up on a pussy nigga shoot him dead in the chest no you dont wanna start with me nah made a lot of plays hood got js i kept me a bag with some hard in it hard in it rappin made a name now i get paid for a stage i keep a guitar with me tar with me executive ayy black president escalade bulletproof with a bar in it bar in it go against it it gon be a hard ending hard ending i fucked and left i hope it aint no hard feelings nah was broke as fuck thats how i started drug dealin drug get some millions itll make a nigga love livin andrew jackson my lil niece and nephew love twenties me and roddy got a get it out the mud business made a hundred racks on a cday made a million dollars on a weekday fifteen thousand on a cheap day whippin up dope like a deep dish junkies outside no rebates  chorus roddy ricch i been done ride through another nigga city i got a brand new draco with me clip got thirtythree scottie pippen bitch nigga aint heard of me i got a richard drippin my sweatsuit givenchy i brought my strap in the party and my diamonds offset like cardi got a bad bitch with me she a barbie huh you dont wanna start with me  outro roddy ricch hot girl like arizona plug in colombia my diamonds in africa im like fuck the da groupies been fuckin my dj and shawty had an ass on her  ,0.137,0.779,0.084,-0.9893
4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,In My Room ,2692832,  verse no sleeper seats thats a mattress no sleeper seats thats a mattress you aint stingy split your tablets with me you wont flinch when cameras flashing flashing not fake laid back no its natural and i think you made for the life i lead im not fake patient i dont fake sick huh that kinda coffin dont need lean rest in peace got this lust for life in me yeah horny for the game uh first they kiss then they bite soft uh then that bitch wanna play it off huh fuck it im pretty still in a pit of snakes while serpents shake some brand new scales i need a new face im tired of these weirdos acting familiar took all the rock and turned it to pop he think that he elvis and he ungrateful they dont say thank you they dont say grace not even for meals not even for millions fuck it im pretty still look at my deal richard mille look at my ears flooded with diamonds look at my skills running through blocks like 49ers fortynine diamonds stuffed in my bracelet that cost a whop that cost a whopper and it aint new i had a knot at john ehret in my locker pretty still it aint no pretty pill its either real or real real easy on the eyes green like a soccer field skin hot when they tried me like them poppers feel hands shaking norepinephrine levels skyrocket fuel rocket  bridge quit being violent with me quit being violent with me quit being violent with me you make me violent  outro my room my room my room with me every night you were in my room my room my room with me i guess i cant state my feelings too soon i dont know you and i cant put no threats in the air  ,0.152,0.707,0.142,-0.5664
